fips,life_expectancy,le_ci_low,le_ci_high,premature_mortality,drug_overdose_deaths,child_mortality
37183,81.639840231,81.454111826,81.825568636,4808.9043976,13.517819093,42.574923752
37185,75.543425746,73.934529978,77.152321514,12537.469653,23.704707078,
37187,74.98581998,73.081148971,76.890490988,11264.230609,,116.61189441
37189,81.2484415,80.429396081,82.067486919,5198.7096959,13.644750034,62.998740025
37191,74.672446089,74.145547377,75.199344802,10670.970817,26.461741183,75.376669208
37193,75.960096694,75.241799158,76.678394231,9994.5023108,28.291026867,55.662291491
37195,75.216399542,74.580655015,75.85214407,9793.8767653,23.650783942,84.148100657
37197,75.747118978,74.755676497,76.738561458,10098.75845,31.018744184,54.295752156
37199,77.93996552,76.758767935,79.121163105,7101.750013,25.891882895,
38001,81.109815509,77.609082882,84.610548135,5226.7196137,,
38003,77.028414094,75.357110038,78.69971815,8376.8576836,,
38005,68.358323035,65.172783298,71.543862772,23275.139943,,176.2754044
38009,77.323395088,74.805049284,79.841740891,9144.8585925,,
38011,78.790117352,75.58022345,82.000011254,5877.1389495,,
38013,83.344547445,78.948559027,87.740535863,5176.5194959,,
38015,80.307500626,79.721409243,80.893592009,6097.9695987,7.6625416651,48.318407066
38017,79.922493125,79.477205483,80.367780766,6062.8909693,10.962047564,50.385882122
38019,81.033214111,78.197695416,83.868732805,5939.7056899,,
38021,77.876375175,75.461384332,80.291366018,6813.2692763,,
38023,81.237119226,77.507507311,84.966731142,5890.148015,,
38025,80.335417336,77.082622454,83.588212218,8304.0141799,,
38027,73.431805542,69.602082985,77.261528099,11923.112185,,
38029,78.315387602,75.008744482,81.622030722,8152.9686136,,
38031,78.262067353,74.961207165,81.56292754,8114.1512953,,
38033,91.383249153,82.468759887,100.29773842,4185.5864565,,
38035,78.605423088,77.911656325,79.299189851,6722.8735592,9.0604762949,50.768293508
38037,75.835627503,70.878452279,80.792802728,11430.999786,,
38039,79.402292377,76.394646825,82.409937928,5893.5237503,,
38041,77.885477307,74.596976098,81.173978516,6875.4264691,,
38043,84.404157638,80.388800539,88.419514738,4321.0266469,,
38045,80.832271223,76.976161351,84.688381096,8761.8657152,,
38047,80.691281317,76.596214004,84.786348629,,,
38049,77.489924653,75.010495257,79.969354049,7714.1011353,,
38051,79.864335491,76.922083048,82.806587934,5511.5738028,,
38053,77.985564338,75.874097771,80.097030905,10127.77229,29.614105426,94.813162298
38055,78.248995498,76.639937979,79.858053018,6747.0693163,,
38057,81.911073594,79.782861129,84.039286059,5401.6682285,,
38059,78.029750651,77.075905215,78.983596087,7019.3866387,11.70686022,51.890545543
38061,70.422494346,68.460911033,72.384077659,16537.112009,,115.01371317
38063,78.488700209,76.493405848,80.483994571,4206.6854243,,
38065,87.1082819,78.066565977,96.149997823,8608.65932,,
38067,79.500010056,77.325910891,81.674109222,6906.7406636,,
38069,80.877830512,78.601954071,83.153706952,4809.932916,,
38071,76.848032891,75.264066099,78.431999683,8497.6566106,,
38073,76.644830725,74.11176489,79.17789656,7907.58945,,
38075,78.59592564,75.53083975,81.66101153,5728.7988486,,
38077,80.246676694,78.608978217,81.884375172,7468.1358898,,77.722037731
38079,71.413316289,69.660561373,73.166071204,15036.348732,,77.982843774
38081,80.490370334,77.254494733,83.726245936,6455.7448854,,
38085,65.221721729,61.805609529,68.637833928,24641.291315,,
38089,79.80849666,78.730837352,80.886155969,6620.9724984,17.971731523,53.547523427
38091,85.998877688,82.676925069,89.320830307,,,
38093,78.940223313,77.814555648,80.065890979,5715.2777235,,
38095,77.36854632,72.980296584,81.756796056,9318.4456839,,
38097,79.305103567,77.424290202,81.185916932,6319.0771453,,
38099,78.383738879,76.852843163,79.914634596,6301.3811243,,
38101,78.710493251,78.039917839,79.381068663,6713.0849415,20.603283771,43.472185564
38103,79.355299537,76.970749911,81.739849164,5654.3482499,,
38105,77.882747824,76.848541186,78.916954461,7712.1755066,15.227653419,54.626638799
39001,73.524076906,72.525510852,74.52264296,11037.416384,47.014574518,
39003,76.254723545,75.722074724,76.787372366,8517.9768101,20.195834446,52.905574131
39005,77.286223877,76.523540301,78.048907453,7769.413025,19.926396872,62.476571286
39007,75.224309531,74.651484262,75.7971348,9748.5672193,38.111980553,65.357188707
39009,77.365074436,76.620511124,78.109637748,7618.86746,18.308870648,55.161544523
39011,77.938260133,77.1924893,78.684030966,6497.616813,,49.92284651
39013,75.912457459,75.248415884,76.576499033,8781.9141767,33.425961495,47.308351895
39015,74.227625948,73.364823684,75.090428212,10509.543084,45.995339139,57.896591653
39017,76.356072676,76.059658868,76.652486484,9052.9632397,48.994058167,50.792162379
39019,76.867558677,75.831069469,77.904047885,8065.7332693,24.72432379,
39021,76.788486576,75.908276322,77.66869683,8135.169784,30.875050386,60.753341434
39023,73.903809749,73.402763579,74.404855919,11536.973108,47.730205016,60.746769187
39025,77.471587984,77.063173225,77.880002742,8233.4786183,38.912202124,48.837715457
39027,74.742044425,73.834551329,75.649537521,10813.892765,46.051482381,46.741106206
39029,75.830722908,75.291070168,76.370375647,9131.5799276,42.202927378,40.979160891
39031,75.420043966,74.466317395,76.373770536,9799.7015746,25.52927661,74.830910922
39033,75.278679134,74.447226018,76.11013225,9442.4781069,32.158994067,58.430717863
39035,76.486240733,76.321383411,76.651098054,9175.1375726,39.710673215,69.043575578
39037,76.295654494,75.529081478,77.06222751,8545.1940067,30.590792822,51.465744401
39039,77.354239339,76.470716158,78.23776252,7579.3927873,22.801017276,43.245113302
39041,81.718717495,81.33061953,82.106815459,4212.1370787,14.500674839,25.439054962
39043,76.242890344,75.579785753,76.905994935,9151.995697,35.489667565,53.160561508
39045,77.655858049,77.224029316,78.087686781,7047.3420422,24.520943211,47.888579239
39047,73.778746102,72.745836616,74.811655587,11052.196966,36.143173604,41.009581329
39049,76.649601211,76.488225685,76.810976738,8680.643621,48.030204875,64.274737976
39051,77.580903491,76.724611504,78.437195479,7543.2802731,22.171017729,47.99434172
39053,72.824524382,71.743057792,73.905990972,13206.653692,75.826001628,62.182230513
39055,80.92763885,80.36387049,81.491407209,5244.0780038,16.728895786,42.232702189
39057,78.452447856,78.035674054,78.869221658,6874.4393314,26.624383202,43.242619926
39059,74.959988773,74.020364335,75.899613211,10201.142717,31.711748774,81.45691511
39061,76.364356743,76.163800501,76.564912985,9070.4998309,46.041379333,69.17808951
39063,77.53077218,76.926140136,78.135404224,7396.0092442,28.619232124,41.791044776
39065,75.706467596,74.736988057,76.675947135,8692.6765243,27.56748733,54.911112636
39067,75.619167903,74.136373715,77.10196209,8991.0622775,,
39069,77.363676334,76.324531735,78.402820932,7650.8889146,24.692577411,51.821733238
39071,75.531337979,74.643902981,76.418772976,9728.8532862,28.56635501,73.167162577
39073,75.27297577,74.255147684,76.290803856,9499.715146,27.140564524,
39075,79.259001569,78.475825004,80.042178133,5306.1060579,8.3424341706,49.549466884
39077,75.685811974,74.973257088,76.39836686,8997.5786655,45.779947239,48.142931013
39079,72.082732189,71.114804946,73.050659431,12235.838214,39.058484942,68.005181347
39081,74.456046521,73.735104634,75.176988408,11003.225817,40.299748509,71.291363843
39083,78.097700539,77.407431563,78.787969514,7043.7138952,18.217083338,56.788940354
39085,78.197860793,77.84278131,78.552940276,7248.4479517,35.929948191,32.756455751
39087,72.670873588,71.990798747,73.350948429,11852.574832,51.56372604,36.701500898
39089,77.143865089,76.738224814,77.549505363,7546.8239036,28.074485945,44.316419233
39091,76.273617362,75.451718552,77.095516172,8594.8783177,26.401478483,59.748577984
39093,77.534771066,77.213001729,77.856540402,8019.6270468,38.970826632,53.375935919
39095,74.580503938,74.298951575,74.862056302,10803.774478,52.854903186,72.279256614
39097,77.48353642,76.678795706,78.288277134,7277.1970742,28.421202217,38.571743443
39099,75.230379512,74.848246331,75.612512693,10142.614477,50.263004091,58.583911872
39101,75.014422414,74.322145404,75.706699423,10136.939195,50.72526887,54.857644413
39103,79.948697028,79.554078648,80.343315409,5594.0264418,18.33999007,25.113323874
39105,73.332300884,72.104743934,74.559857835,12081.851814,62.59917602,
39107,78.455536661,77.643864242,79.26720908,6512.386238,8.103399376,47.198753953
39109,77.396956137,76.883527941,77.910384333,7496.9137963,28.061423338,40.910671549
39111,76.939198587,75.404984069,78.473413105,7942.4491828,,
39113,74.577573529,74.323717564,74.831429495,11059.294493,55.150699286,68.884917402
39115,76.146181906,74.62852378,77.663840032,9463.1750973,27.638943271,
39117,78.064066157,77.00291066,79.125221654,8387.448233,36.844243323,46.851574213
39119,75.05930541,74.439563982,75.679046839,10156.976473,43.340634166,75.783849049
39121,81.164397302,79.320100317,83.008694287,7544.6085282,,
39123,77.78222561,76.869899922,78.694551298,8082.4043188,27.972718372,43.656390624
39125,77.392453987,76.244007924,78.540900051,6732.6084236,,
39127,75.701164439,74.788531947,76.613796931,8964.7742001,38.751822258,50.143055187
39129,75.228255431,74.462073045,75.994437818,9518.7761061,42.237201842,72.257235759
39131,72.01047223,70.90505292,73.115891539,13599.332639,61.052984414,49.440937096
39133,77.822206189,77.376548438,78.26786394,7395.1186898,21.107595456,55.387464246
39135,75.652082104,74.769475546,76.534688663,9065.9482987,38.300126309,57.309718091
39137,79.77089218,78.923046508,80.618737852,4939.8755829,,40.670481945
39139,75.622082669,75.10404591,76.140119429,9808.8979379,47.364131033,50.632911392
39141,74.124460537,73.495548028,74.753373047,10442.398823,58.256563645,49.263358837
39143,76.402084875,75.667511263,77.136658488,8708.9460471,25.61650386,47.819433818
39145,70.747689603,70.060348114,71.435031092,15418.753232,104.36883502,69.131857496
39147,76.865544699,76.1195409,77.611548499,8258.3937885,30.848702237,49.855626415
39149,76.509527079,75.700670814,77.318383344,8649.5766438,29.542300452,45.700041545
39151,76.519158569,76.234307614,76.804009525,8500.4156557,28.148697066,57.578131637
39153,76.789544555,76.549539217,77.029549893,8514.9288836,35.146198939,56.529488441
39155,75.231077125,74.816611413,75.645542837,10496.643535,53.420873912,63.529658482
39157,76.647855662,76.094549888,77.201161435,7919.4407907,20.656739352,52.222420034
39159,78.939990897,78.262465856,79.617515937,5434.9505983,19.225984483,46.855476885
39161,77.371163957,76.349269893,78.393058022,7535.5742617,21.24771292,60.950059045
39163,72.390039438,70.715322755,74.064756121,13138.946288,45.923053373,
39165,79.192979011,78.848374481,79.537583541,5716.9705419,20.987340946,37.193264956
39167,76.70383932,75.968104084,77.439574556,8597.6539371,22.257091666,67.557582283
39169,77.520722851,77.011954634,78.029491069,7667.6027505,20.151365543,57.017114043
39171,77.126836098,76.198002392,78.055669805,8117.3459696,20.897502294,45.11142522
39173,78.252789006,77.802264026,78.703313985,5989.0077189,18.083366868,38.641333032
39175,76.665792261,75.453360776,77.878223746,8514.1075204,19.872206426,66.00995227
40001,73.352599996,72.053211779,74.651988213,12151.543998,22.648004711,72.469946287
40003,77.012706545,74.500466038,79.524947053,8336.8664464,,
40005,75.288429519,73.663000789,76.91385825,10402.754831,,
40007,77.397245291,74.658724291,80.135766291,8463.008812,,
40009,73.631488827,72.44653194,74.816445714,10713.665933,26.139368965,83.752093802
40011,71.738385821,69.733441677,73.743329964,15024.499873,,
40013,74.912782642,74.038391898,75.787173385,10910.041077,18.032388945,90.011026351
40015,71.507138288,70.460882391,72.553394185,13159.061318,26.613285815,83.209097528
40017,78.008871813,77.538755265,78.478988362,6810.2662506,12.557602395,45.2862881
40019,74.274939746,73.499458805,75.050420688,10139.570472,24.889208454,55.805878219
40021,75.143816036,74.315708724,75.971923348,10192.253322,21.181952976,56.080007477
40023,72.246476493,70.64281664,73.850136346,13293.780574,29.554858364,91.420534459
40025,81.836763124,77.8929992,85.780527048,5352.8910279,,
40027,78.42604955,78.071156775,78.780942324,7019.7661386,14.541207319,55.342857261
40029,71.353557798,68.819154167,73.887961428,14479.105822,,
40031,75.47485935,74.938592769,76.011125932,9556.2953329,19.598641897,64.892926671
40033,73.411656172,70.954532085,75.868780258,12063.293561,,
40035,74.442741968,73.017403235,75.868080701,9809.4956187,,80.418174507
40037,74.532165217,73.845910237,75.218420197,10566.414699,20.968170317,69.261262323
40039,74.142571931,73.169454819,75.115689043,9393.3648095,,48.734639886
40041,75.414948396,74.484962471,76.34493432,10131.474634,12.414841944,90.242198416
40043,73.445536547,70.728390619,76.162682475,11625.420688,,
40045,76.161075667,72.831454419,79.490696914,10555.844833,,
40047,74.986045247,74.273508085,75.698582409,9622.5900937,13.673306424,68.122049365
40049,72.284102074,71.156285236,73.411918911,13002.48869,30.043382645,83.520952865
40051,75.434641793,74.663079003,76.206204583,9381.5463766,22.117149159,50.999206679
40053,74.627418849,71.888195557,77.366642141,10334.261642,,
40055,76.92984708,74.830388858,79.029305301,7532.1527263,,
40057,71.500411732,67.584713796,75.416109668,16646.394048,,
40059,77.989872935,75.61990569,80.35984018,5873.9495939,,
40061,74.184231542,72.540577237,75.827885848,11301.120264,,
40063,72.454795852,70.925023953,73.984567751,12740.885095,,
40065,74.403521186,73.270995197,75.536047175,10454.809827,23.040225523,52.146008825
40067,75.251318617,73.32894683,77.173690405,8854.5947279,,
40069,72.953165078,71.007696141,74.898634014,13407.197238,33.477387546,105.79974993
40071,73.061246453,72.182856269,73.939636636,11901.875618,12.216258313,75.265138556
40073,77.020954517,75.650496371,78.391412663,7905.1743637,,
40075,71.803033337,69.970940962,73.635125712,11970.81856,,
40077,77.471576598,75.571075019,79.372078178,8595.3460304,,
40079,73.240640017,72.45630873,74.024971303,11540.681705,21.366380001,62.72869838
40081,75.901458256,74.876539095,76.926377417,9612.0194216,18.122508155,63.171193936
40083,79.119407338,78.2383081,80.000506576,7132.9608858,,34.393414808
40085,74.333001963,72.492673752,76.173330174,11836.884342,35.927752556,
40087,76.362622111,75.493432537,77.231811685,8164.4320635,11.493592322,60.771063251
40089,72.448523854,71.405395836,73.491651871,13488.074105,20.344431221,66.505441354
40091,74.511765954,73.273896623,75.749635284,10383.743573,,
40093,74.880271074,72.752442943,77.008099206,10335.931673,,
40095,76.211175231,74.683056762,77.7392937,9716.986584,,64.670503783
40097,74.050149929,73.108877305,74.991422552,11337.435278,21.88733696,91.500875794
40099,74.781997864,73.449283108,76.11471262,9005.6837332,,
40101,72.126496004,71.446193707,72.806798301,12227.00368,26.474611338,64.671379155
40103,74.796546723,72.91472156,76.678371887,10543.495599,,
40105,76.315186204,74.6752293,77.955143108,8431.272445,,
40107,69.212543146,67.609652856,70.815433436,15868.192721,,128.13472451
40109,75.484068404,75.286753531,75.681383277,9278.201597,19.088935644,59.369622707
40111,72.430071748,71.466777941,73.393365556,12765.677225,15.647547682,79.927238652
40113,78.050482542,77.086468858,79.014496227,8957.5255009,17.778536329,54.099247529
40115,72.638884503,71.62688232,73.650886687,12192.417355,15.024522167,71.458732582
40117,73.918411989,72.550312387,75.286511591,10890.06058,32.555395039,84.41010324
40119,77.500339579,76.815539313,78.185139845,7671.8140214,8.5512197704,60.695118835
40121,73.188716296,72.324021885,74.053410706,12210.633759,19.815562838,68.932063622
40123,73.964157192,73.032059261,74.896255123,11422.631469,18.27230962,54.297659771
40125,74.007166115,73.376790103,74.637542127,10237.875412,20.158611621,52.723305165
40127,74.28422347,72.555020377,76.013426562,11533.106375,,
40129,76.563264428,72.977235031,80.149293826,9925.21249,,
40131,77.506805001,76.977848563,78.03576144,6716.6318565,10.086528001,36.050284332
40133,71.036614597,69.895161863,72.178067331,14100.371648,31.470636528,49.58677686
40135,73.793427088,72.931476857,74.65537732,11250.446501,21.724087991,49.679696692
40137,74.429460234,73.549117198,75.309803269,10603.963247,11.582296074,82.729574569
40139,75.044602122,73.86488575,76.224318493,8880.0257835,,61.223597324
40141,74.772348395,72.796718272,76.747978518,9129.7896522,,
40143,76.347959018,76.126948937,76.568969098,8710.4569227,20.536387976,62.680530604
40145,78.755871329,78.061821747,79.449920911,7488.9629552,14.734532833,41.065653714
40147,75.979413292,75.208602559,76.750224025,8996.9134577,12.854131318,54.497012756
40149,73.864815982,72.119648116,75.609983848,10942.292077,,91.149393857
40151,75.416777476,73.634744283,77.198810669,8794.6417839,,
40153,76.071002241,74.845641382,77.2963631,8627.2195022,,65.852793678
41001,76.598802258,75.057331881,78.140272636,9508.7837034,,94.532850165
41003,83.088541605,82.490730969,83.686352241,3953.6634814,5.7472709443,26.714753222
41005,80.872277721,80.605879879,81.138675564,5267.4261275,10.66999613,34.723875184
41007,79.570382136,78.662376192,80.478388081,6873.8441754,24.084178356,
41009,79.462158375,78.64929465,80.2750221,6675.0100221,15.227750036,38.772950165
41011,77.456496682,76.83862889,78.074364474,7452.2704446,11.364399469,25.452308737
41013,79.259490997,78.018932489,80.500049505,7348.3065716,16.354121239,57.842982595
41015,76.969830151,75.781923303,78.157737,8389.9126443,14.483727532,
41017,81.6885064,81.291903353,82.085109448,5004.5523599,7.7774039364,34.732495465
41019,76.778169665,76.217319987,77.339019344,9195.1618387,17.436948895,59.810716673
41021,84.810571646,79.158083125,90.463060168,6439.0039216,,
41023,80.132388445,77.723488969,82.541287922,7429.3444154,,
41025,77.739191109,75.543927311,79.934454907,8437.8441869,,
41027,81.199414343,80.152072898,82.246755788,4440.6811441,,
